pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name,order_month,order_day_name,is_weekend,order_hour,time_of_day,price_band
2011,896,five_cheese_l,1,2015-01-15,18:27:28,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,January,Thursday,False,18,Dinner,Premium
2012,897,ital_cpcllo_l,1,2015-01-15,18:53:07,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,January,Thursday,False,18,Dinner,Premium
2013,897,mexicana_s,1,2015-01-15,18:53:07,12.0,12.0,S,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,January,Thursday,False,18,Dinner,Budget
2014,897,spinach_fet_l,1,2015-01-15,18:53:07,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,January,Thursday,False,18,Dinner,Premium
2015,898,classic_dlx_s,1,2015-01-15,18:56:49,12.0,12.0,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,January,Thursday,False,18,Dinner,Budget
2016,899,spicy_ital_l,1,2015-01-15,19:06:14,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,January,Thursday,False,19,Dinner,Premium
2017,899,the_greek_xl,1,2015-01-15,19:06:14,25.5,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,January,Thursday,False,19,Dinner,Premium
2018,900,pepperoni_l,1,2015-01-15,19:09:51,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,January,Thursday,False,19,Dinner,Standard
2019,900,pepperoni_s,1,2015-01-15,19:09:51,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,January,Thursday,False,19,Dinner,Budget
2020,901,big_meat_s,1,2015-01-15,19:16:11,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,January,Thursday,False,19,Dinner,Budget
2021,902,peppr_salami_l,1,2015-01-15,19:21:00,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,January,Thursday,False,19,Dinner,Premium
2022,903,classic_dlx_l,1,2015-01-15,19:27:22,20.5,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,January,Thursday,False,19,Dinner,Premium
2023,903,peppr_salami_l,1,2015-01-15,19:27:22,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,January,Thursday,False,19,Dinner,Premium
2024,903,soppressata_l,1,2015-01-15,19:27:22,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,January,Thursday,False,19,Dinner,Premium
2025,904,bbq_ckn_m,1,2015-01-15,20:07:01,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,January,Thursday,False,20,Dinner,Standard
2026,904,pep_msh_pep_s,1,2015-01-15,20:07:01,11.0,11.0,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",January,Thursday,False,20,Dinner,Budget
2027,905,bbq_ckn_m,1,2015-01-15,20:12:06,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,January,Thursday,False,20,Dinner,Standard
2028,905,ital_veggie_m,1,2015-01-15,20:12:06,16.75,16.75,M,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,January,Thursday,False,20,Dinner,Standard
2029,905,veggie_veg_m,1,2015-01-15,20:12:06,16.0,16.0,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,January,Thursday,False,20,Dinner,Standard
2030,906,soppressata_s,1,2015-01-15,20:51:59,12.5,12.5,S,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,January,Thursday,False,20,Dinner,Budget
2031,906,southw_ckn_l,1,2015-01-15,20:51:59,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,January,Thursday,False,20,Dinner,Premium
2032,907,sicilian_s,1,2015-01-15,20:54:32,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,January,Thursday,False,20,Dinner,Budget
2033,908,pepperoni_m,1,2015-01-15,21:42:32,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,January,Thursday,False,21,Dinner,Budget
2034,908,thai_ckn_l,1,2015-01-15,21:42:32,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,January,Thursday,False,21,Dinner,Premium
2035,909,bbq_ckn_l,1,2015-01-16,11:19:25,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,January,Friday,False,11,Lunch,Premium
2036,909,ital_veggie_m,1,2015-01-16,11:19:25,16.75,16.75,M,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,January,Friday,False,11,Lunch,Standard
2037,909,spicy_ital_s,1,2015-01-16,11:19:25,12.5,12.5,S,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,January,Friday,False,11,Lunch,Budget
2038,910,ital_cpcllo_s,1,2015-01-16,11:25:40,12.0,12.0,S,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,January,Friday,False,11,Lunch,Budget
2039,910,prsc_argla_s,1,2015-01-16,11:25:40,12.5,12.5,S,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,January,Friday,False,11,Lunch,Budget
2040,910,veggie_veg_l,1,2015-01-16,11:25:40,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,January,Friday,False,11,Lunch,Premium
2041,911,bbq_ckn_s,1,2015-01-16,11:36:00,12.75,12.75,S,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,January,Friday,False,11,Lunch,Standard
2042,911,spinach_fet_s,1,2015-01-16,11:36:00,12.0,12.0,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,January,Friday,False,11,Lunch,Budget
2043,912,pep_msh_pep_m,1,2015-01-16,11:39:48,14.5,14.5,M,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",January,Friday,False,11,Lunch,Standard
2044,913,spinach_supr_s,1,2015-01-16,11:55:24,12.5,12.5,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,January,Friday,False,11,Lunch,Budget
2045,914,veggie_veg_m,1,2015-01-16,12:14:22,16.0,16.0,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,January,Friday,False,12,Lunch,Standard
2046,915,bbq_ckn_m,1,2015-01-16,12:20:22,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,January,Friday,False,12,Lunch,Standard
2047,915,five_cheese_l,1,2015-01-16,12:20:22,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,January,Friday,False,12,Lunch,Premium
2048,915,green_garden_s,1,2015-01-16,12:20:22,12.0,12.0,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,January,Friday,False,12,Lunch,Budget
2049,915,napolitana_m,1,2015-01-16,12:20:22,16.0,16.0,M,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,January,Friday,False,12,Lunch,Standard
2050,915,pepperoni_l,1,2015-01-16,12:20:22,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,January,Friday,False,12,Lunch,Standard
2051,915,pepperoni_m,1,2015-01-16,12:20:22,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,January,Friday,False,12,Lunch,Budget
2052,915,prsc_argla_s,1,2015-01-16,12:20:22,12.5,12.5,S,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,January,Friday,False,12,Lunch,Budget
2053,915,spicy_ital_l,1,2015-01-16,12:20:22,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,January,Friday,False,12,Lunch,Premium
2054,916,ital_supr_m,1,2015-01-16,12:30:09,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,January,Friday,False,12,Lunch,Standard
2055,916,mexicana_l,1,2015-01-16,12:30:09,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,January,Friday,False,12,Lunch,Premium
2056,916,pepperoni_l,1,2015-01-16,12:30:09,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,January,Friday,False,12,Lunch,Standard
2057,916,the_greek_xl,1,2015-01-16,12:30:09,25.5,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,January,Friday,False,12,Lunch,Premium
2058,917,southw_ckn_l,1,2015-01-16,12:34:15,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,January,Friday,False,12,Lunch,Premium
2059,918,spinach_fet_s,1,2015-01-16,13:06:04,12.0,12.0,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,January,Friday,False,13,Lunch,Budget
2060,919,napolitana_l,1,2015-01-16,13:11:15,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,January,Friday,False,13,Lunch,Premium
2061,920,bbq_ckn_m,1,2015-01-16,13:16:55,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,January,Friday,False,13,Lunch,Standard
2062,920,classic_dlx_m,1,2015-01-16,13:16:55,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,January,Friday,False,13,Lunch,Standard
2063,921,southw_ckn_l,1,2015-01-16,13:18:32,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,January,Friday,False,13,Lunch,Premium
2064,921,spin_pesto_l,1,2015-01-16,13:18:32,20.75,20.75,L,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,January,Friday,False,13,Lunch,Premium
2065,922,calabrese_m,1,2015-01-16,13:19:43,16.25,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,January,Friday,False,13,Lunch,Standard
2066,922,pepperoni_m,1,2015-01-16,13:19:43,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,January,Friday,False,13,Lunch,Budget
2067,922,southw_ckn_l,1,2015-01-16,13:19:43,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,January,Friday,False,13,Lunch,Premium
2068,923,mexicana_m,1,2015-01-16,13:23:29,16.0,16.0,M,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,January,Friday,False,13,Lunch,Standard
2069,923,spinach_fet_s,1,2015-01-16,13:23:29,12.0,12.0,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,January,Friday,False,13,Lunch,Budget
2070,924,pepperoni_l,1,2015-01-16,13:27:57,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,January,Friday,False,13,Lunch,Standard
2071,924,southw_ckn_l,1,2015-01-16,13:27:57,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,January,Friday,False,13,Lunch,Premium
2072,925,veggie_veg_l,1,2015-01-16,13:42:47,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,January,Friday,False,13,Lunch,Premium
2073,926,classic_dlx_m,1,2015-01-16,13:51:38,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,January,Friday,False,13,Lunch,Standard
2074,926,pepperoni_l,1,2015-01-16,13:51:38,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,January,Friday,False,13,Lunch,Standard
2075,926,sicilian_s,1,2015-01-16,13:51:38,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,January,Friday,False,13,Lunch,Budget
2076,926,veggie_veg_l,1,2015-01-16,13:51:38,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,January,Friday,False,13,Lunch,Premium
2077,927,cali_ckn_m,1,2015-01-16,13:59:21,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,January,Friday,False,13,Lunch,Standard
2078,927,ckn_alfredo_m,1,2015-01-16,13:59:21,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,January,Friday,False,13,Lunch,Standard
2079,927,classic_dlx_m,1,2015-01-16,13:59:21,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,January,Friday,False,13,Lunch,Standard
2080,927,four_cheese_m,1,2015-01-16,13:59:21,14.75,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,January,Friday,False,13,Lunch,Standard
2081,927,hawaiian_s,1,2015-01-16,13:59:21,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,January,Friday,False,13,Lunch,Budget
2082,927,ital_cpcllo_s,1,2015-01-16,13:59:21,12.0,12.0,S,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,January,Friday,False,13,Lunch,Budget
2083,927,mexicana_m,1,2015-01-16,13:59:21,16.0,16.0,M,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,January,Friday,False,13,Lunch,Standard
2084,927,napolitana_m,1,2015-01-16,13:59:21,16.0,16.0,M,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,January,Friday,False,13,Lunch,Standard
2085,927,spinach_fet_m,1,2015-01-16,13:59:21,16.0,16.0,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,January,Friday,False,13,Lunch,Standard
2086,928,cali_ckn_l,1,2015-01-16,14:14:40,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,January,Friday,False,14,Lunch,Premium
2087,928,thai_ckn_l,1,2015-01-16,14:14:40,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,January,Friday,False,14,Lunch,Premium
2088,929,five_cheese_l,1,2015-01-16,14:24:45,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,January,Friday,False,14,Lunch,Premium
2089,930,ital_cpcllo_s,1,2015-01-16,15:00:11,12.0,12.0,S,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,January,Friday,False,15,Afternoon,Budget
2090,930,napolitana_l,1,2015-01-16,15:00:11,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,January,Friday,False,15,Afternoon,Premium
2091,930,pep_msh_pep_s,1,2015-01-16,15:00:11,11.0,11.0,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",January,Friday,False,15,Afternoon,Budget
2092,931,bbq_ckn_l,1,2015-01-16,15:27:24,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,January,Friday,False,15,Afternoon,Premium
2093,931,five_cheese_l,1,2015-01-16,15:27:24,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,January,Friday,False,15,Afternoon,Premium
2094,931,peppr_salami_s,1,2015-01-16,15:27:24,12.5,12.5,S,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,January,Friday,False,15,Afternoon,Budget
2095,932,calabrese_m,1,2015-01-16,15:33:19,16.25,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,January,Friday,False,15,Afternoon,Standard
2096,932,thai_ckn_s,1,2015-01-16,15:33:19,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,January,Friday,False,15,Afternoon,Standard
2097,933,five_cheese_l,1,2015-01-16,15:49:05,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,January,Friday,False,15,Afternoon,Premium
2098,934,thai_ckn_l,1,2015-01-16,15:55:24,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,January,Friday,False,15,Afternoon,Premium
2099,935,big_meat_s,1,2015-01-16,16:14:59,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,January,Friday,False,16,Afternoon,Budget
2100,935,spicy_ital_l,1,2015-01-16,16:14:59,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,January,Friday,False,16,Afternoon,Premium
2101,935,spinach_fet_m,1,2015-01-16,16:14:59,16.0,16.0,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,January,Friday,False,16,Afternoon,Standard
2102,935,the_greek_m,1,2015-01-16,16:14:59,16.0,16.0,M,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,January,Friday,False,16,Afternoon,Standard
2103,936,sicilian_s,1,2015-01-16,16:19:19,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,January,Friday,False,16,Afternoon,Budget
2104,937,spicy_ital_s,1,2015-01-16,16:20:32,12.5,12.5,S,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,January,Friday,False,16,Afternoon,Budget
2105,938,ital_supr_m,1,2015-01-16,16:43:09,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,January,Friday,False,16,Afternoon,Standard
2106,938,peppr_salami_l,1,2015-01-16,16:43:09,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,January,Friday,False,16,Afternoon,Premium
2107,938,spinach_fet_l,1,2015-01-16,16:43:09,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,January,Friday,False,16,Afternoon,Premium
2108,939,peppr_salami_l,1,2015-01-16,16:59:23,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,January,Friday,False,16,Afternoon,Premium
2109,939,spin_pesto_s,1,2015-01-16,16:59:23,12.5,12.5,S,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,January,Friday,False,16,Afternoon,Budget
2110,940,napolitana_l,1,2015-01-16,17:05:08,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,January,Friday,False,17,Afternoon,Premium
2111,940,pep_msh_pep_m,1,2015-01-16,17:05:08,14.5,14.5,M,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",January,Friday,False,17,Afternoon,Standard
2112,940,peppr_salami_m,1,2015-01-16,17:05:08,16.5,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,January,Friday,False,17,Afternoon,Standard
2113,941,green_garden_m,1,2015-01-16,17:09:08,16.0,16.0,M,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,January,Friday,False,17,Afternoon,Standard
2114,941,ital_cpcllo_l,1,2015-01-16,17:09:08,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,January,Friday,False,17,Afternoon,Premium
2115,942,bbq_ckn_m,1,2015-01-16,17:18:37,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,January,Friday,False,17,Afternoon,Standard
2116,942,southw_ckn_l,1,2015-01-16,17:18:37,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,January,Friday,False,17,Afternoon,Premium
2117,943,sicilian_s,1,2015-01-16,17:22:00,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,January,Friday,False,17,Afternoon,Budget
2118,944,classic_dlx_m,1,2015-01-16,17:54:33,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,January,Friday,False,17,Afternoon,Standard
